Model,Scenario,Episode Number,Reward
Model EPS=100,Earth - No Wind,145,-263.86185500304987
Model EPS=100,Earth - No Wind,146,-596.4752110837547
Model EPS=100,Earth - No Wind,147,-340.3127385292629
Model EPS=100,Earth - No Wind,148,-420.94569098567143
Model EPS=100,Earth - No Wind,149,-270.6874763345828
Model EPS=100,Earth - No Wind,150,-319.3438628690096
Model EPS=100,Earth - No Wind,151,-356.6855450252801
Model EPS=100,Earth - No Wind,152,-445.83709107526107
Model EPS=100,Earth - No Wind,153,-346.85875764512286
Model EPS=100,Earth - No Wind,154,-417.2368377543886
Model EPS=100,Earth - No Wind,155,-315.1460180160672
Model EPS=100,Earth - No Wind,156,-184.6392262641778
Model EPS=100,Earth - No Wind,157,-321.1074754986863
Model EPS=100,Earth - No Wind,158,-307.0878621028793
Model EPS=100,Earth - No Wind,159,-322.4608040106982
Model EPS=100,Earth - No Wind,160,-384.5439213527693
Model EPS=100,Earth - No Wind,161,-458.7678547638102
Model EPS=100,Earth - No Wind,162,-434.0669508093382
Model EPS=100,Earth - No Wind,163,-379.29568342938643
Model EPS=100,Earth - No Wind,164,-457.43182909504617
Model EPS=100,Earth - No Wind,165,-293.4786466838315
Model EPS=100,Earth - No Wind,166,-429.0096528053831
Model EPS=100,Earth - No Wind,167,-548.1110408297116
Model EPS=100,Earth - No Wind,168,-419.8804230212884
Model EPS=100,Earth - No Wind,169,-472.2786381196915
Model EPS=100,Earth - No Wind,170,-413.0357876945978
Model EPS=100,Earth - No Wind,171,-474.5903337737588
Model EPS=100,Earth - No Wind,172,-298.6146240488313
Model EPS=100,Earth - No Wind,173,-496.7667835090304
Model EPS=100,Earth - No Wind,174,-311.3511037063149
Model EPS=100,Earth - No Wind,175,-275.3698385527167
Model EPS=100,Earth - No Wind,176,-543.9878890883098
Model EPS=100,Earth - No Wind,177,-281.9175496260913
Model EPS=100,Earth - No Wind,178,-290.8088243355351
Model EPS=100,Earth - No Wind,179,-303.7458846357388
Model EPS=100,Earth - No Wind,180,-349.9092413085396
Model EPS=100,Earth - No Wind,181,-506.3453962301057
Model EPS=100,Earth - No Wind,182,-310.8648210043801
Model EPS=100,Earth - No Wind,183,-269.5849474135104
Model EPS=100,Earth - No Wind,184,-422.3727702981771
Model EPS=100,Earth - No Wind,185,-512.8936564673486
Model EPS=100,Earth - No Wind,186,-301.25479257302436
Model EPS=100,Earth - No Wind,187,-295.05900983940376
Model EPS=100,Earth - No Wind,188,-248.10467718037424
Model EPS=100,Earth - No Wind,189,-379.236758892391
Model EPS=100,Earth - No Wind,190,-526.3637991369658
Model EPS=100,Earth - No Wind,191,-558.9784135321961
Model EPS=100,Earth - No Wind,192,-395.7629847499709
Model EPS=100,Earth - No Wind,193,-519.1364437098875
Model EPS=100,Earth - No Wind,194,-330.96223318863633
Model EPS=100,Earth - No Wind,195,-424.51143265174676
Model EPS=100,Earth - No Wind,196,-435.010969897774
Model EPS=100,Earth - No Wind,197,-352.8851066184197
Model EPS=100,Earth - No Wind,198,-405.6432057759679
Model EPS=100,Earth - No Wind,199,-324.37132881184516
Model EPS=100,Earth - No Wind,200,-279.56657151663285
Model EPS=100,Mars - Wind=5,1,-416.43517806782484
Model EPS=100,Mars - Wind=5,2,-235.8150659113662
Model EPS=100,Mars - Wind=5,3,-913.0283878427122
Model EPS=100,Mars - Wind=5,4,-214.2837753017633
Model EPS=100,Mars - Wind=5,5,-419.24140702024005
Model EPS=100,Mars - Wind=5,6,-223.84946297351152
Model EPS=100,Mars - Wind=5,7,-338.58328130837106
Model EPS=100,Mars - Wind=5,8,-232.08311116801127
Model EPS=100,Mars - Wind=5,9,-212.54656955143372
Model EPS=100,Mars - Wind=5,10,-291.1165272620701
Model EPS=100,Mars - Wind=5,11,-246.2798438379169
Model EPS=100,Mars - Wind=5,12,-412.4591512655464
Model EPS=100,Mars - Wind=5,13,-325.7400915752652
Model EPS=100,Mars - Wind=5,14,-290.2942046472641
Model EPS=100,Mars - Wind=5,15,-228.09887072152176
Model EPS=100,Mars - Wind=5,16,-176.44842212970238
Model EPS=100,Mars - Wind=5,17,-932.857910620142
Model EPS=100,Mars - Wind=5,18,-1088.4569142303826
Model EPS=100,Mars - Wind=5,19,-469.65753824466543
Model EPS=100,Mars - Wind=5,20,-1029.313572000138
Model EPS=100,Mars - Wind=5,21,-171.80305499571608
Model EPS=100,Mars - Wind=5,22,-1410.4233586042467
Model EPS=100,Mars - Wind=5,23,-767.8493286999112
Model EPS=100,Mars - Wind=5,24,-272.6224166956288
Model EPS=100,Mars - Wind=5,25,-589.0485626488821
Model EPS=100,Mars - Wind=5,26,-1344.1081396404754
Model EPS=100,Mars - Wind=5,27,-554.3837734433264
Model EPS=100,Mars - Wind=5,28,-268.2859720787023
Model EPS=100,Mars - Wind=5,29,-188.15874625813188
Model EPS=100,Mars - Wind=5,30,-267.35759433176935
Model EPS=100,Mars - Wind=5,31,-466.59372038256464
Model EPS=100,Mars - Wind=5,32,-1027.1647905232785
Model EPS=100,Mars - Wind=5,33,-211.63228738409893
Model EPS=100,Mars - Wind=5,34,-419.68733768459157
Model EPS=100,Mars - Wind=5,35,-243.7846010958079
Model EPS=100,Mars - Wind=5,36,-1086.2662462746625
Model EPS=100,Mars - Wind=5,37,-251.6023126107735
Model EPS=100,Mars - Wind=5,38,-319.37119064622823
Model EPS=100,Mars - Wind=5,39,-1367.9080744111375
Model EPS=100,Mars - Wind=5,40,-948.0530007469372
Model EPS=100,Mars - Wind=5,41,-1552.812512111954
Model EPS=100,Mars - Wind=5,42,-189.88935213585523
Model EPS=100,Mars - Wind=5,43,-234.38702986479265
Model EPS=100,Mars - Wind=5,44,-677.9278651355577
Model EPS=100,Mars - Wind=5,45,-254.53392367424084
Model EPS=100,Mars - Wind=5,46,-1361.4107967784412
Model EPS=100,Mars - Wind=5,47,-252.87290837430194
Model EPS=100,Mars - Wind=5,48,-397.36884616854144
Model EPS=100,Mars - Wind=5,49,-1331.593980910628
Model EPS=100,Mars - Wind=5,50,-1104.4816257254447
Model EPS=100,Mars - Wind=5,51,-393.29359966352337
Model EPS=100,Mars - Wind=5,52,-534.8681679574422
Model EPS=100,Mars - Wind=5,53,-913.7355891304055
Model EPS=100,Mars - Wind=5,54,-291.5998988978766
Model EPS=100,Mars - Wind=5,55,-539.2187297058352
Model EPS=100,Mars - Wind=5,56,-466.01988205347743
Model EPS=100,Mars - Wind=5,57,-1593.2860485268277
Model EPS=100,Mars - Wind=5,58,-284.25684608688016
Model EPS=100,Mars - Wind=5,59,-210.17266725487463
Model EPS=100,Mars - Wind=5,60,-355.548339745827
Model EPS=100,Mars - Wind=5,61,-1004.5400375570104
Model EPS=100,Mars - Wind=5,62,-693.5687408745172
Model EPS=100,Mars - Wind=5,63,-319.4511553865891
Model EPS=100,Mars - Wind=5,64,-452.1682628864521
Model EPS=100,Mars - Wind=5,65,-493.8267338523106
Model EPS=100,Mars - Wind=5,66,-178.6289123179222
Model EPS=100,Mars - Wind=5,67,-212.9094222831342
Model EPS=100,Mars - Wind=5,68,-320.52068970179687
Model EPS=100,Mars - Wind=5,69,-199.8792976066722
Model EPS=100,Mars - Wind=5,70,-242.43402774923794
Model EPS=100,Mars - Wind=5,71,-248.8951008165386
Model EPS=100,Mars - Wind=5,72,-463.9892448920843
Model EPS=100,Mars - Wind=5,73,-290.7453775875259
Model EPS=100,Mars - Wind=5,74,-646.2657460509188
Model EPS=100,Mars - Wind=5,75,-1069.4551196917632
Model EPS=100,Mars - Wind=5,76,-222.55101501273708
Model EPS=100,Mars - Wind=5,77,-882.1406156732096
Model EPS=100,Mars - Wind=5,78,-864.5162417055132
Model EPS=100,Mars - Wind=5,79,-1041.9718012694707
Model EPS=100,Mars - Wind=5,80,-261.29866848888815
Model EPS=100,Mars - Wind=5,81,-193.0581331963022
Model EPS=100,Mars - Wind=5,82,-826.421193666242
Model EPS=100,Mars - Wind=5,83,-1045.2974579120198
Model EPS=100,Mars - Wind=5,84,-595.0389862265555
Model EPS=100,Mars - Wind=5,85,-312.8434240513369
Model EPS=100,Mars - Wind=5,86,-256.8487608198296
Model EPS=100,Mars - Wind=5,87,-395.06538146795594
Model EPS=100,Mars - Wind=5,88,-392.6631017518385
Model EPS=100,Mars - Wind=5,89,-902.7500255310941
Model EPS=100,Mars - Wind=5,90,-767.2202424388405
Model EPS=100,Mars - Wind=5,91,-896.2825110055594
Model EPS=100,Mars - Wind=5,92,-229.56802000131532
Model EPS=100,Mars - Wind=5,93,-514.8441700468117
Model EPS=100,Mars - Wind=5,94,-1321.5171364689913
Model EPS=100,Mars - Wind=5,95,-959.906414838279
Model EPS=100,Mars - Wind=5,96,-299.2666378967966
Model EPS=100,Mars - Wind=5,97,-112.15469103229455
Model EPS=100,Mars - Wind=5,98,-196.42349949058993
Model EPS=100,Mars - Wind=5,99,-1457.1513343356207
Model EPS=100,Mars - Wind=5,100,-220.03681881850514
Model EPS=100,Mars - Wind=5,101,-677.8060814061666
Model EPS=100,Mars - Wind=5,102,-215.83541844955187
Model EPS=100,Mars - Wind=5,103,-491.64465927266514
Model EPS=100,Mars - Wind=5,104,-368.6938122021531
Model EPS=100,Mars - Wind=5,105,-286.0129356773536
Model EPS=100,Mars - Wind=5,106,-685.4342242757496
Model EPS=100,Mars - Wind=5,107,-210.57560493077938
Model EPS=100,Mars - Wind=5,108,-121.67314163176599
Model EPS=100,Mars - Wind=5,109,-540.4962479326272
Model EPS=100,Mars - Wind=5,110,-340.47022879514714
Model EPS=100,Mars - Wind=5,111,-264.771658246829
Model EPS=100,Mars - Wind=5,112,-1103.856083744493
Model EPS=100,Mars - Wind=5,113,-237.05018254653402
Model EPS=100,Mars - Wind=5,114,-251.74723426402656
Model EPS=100,Mars - Wind=5,115,-386.95570431055626
Model EPS=100,Mars - Wind=5,116,-1070.2904013649638
Model EPS=100,Mars - Wind=5,117,-527.3466098267122
Model EPS=100,Mars - Wind=5,118,-210.0709373660663
Model EPS=100,Mars - Wind=5,119,-1295.801702180223
Model EPS=100,Mars - Wind=5,120,-657.087450497452
Model EPS=100,Mars - Wind=5,121,-511.19150805335704
Model EPS=100,Mars - Wind=5,122,-270.11855184271735
Model EPS=100,Mars - Wind=5,123,-1144.441257159594
Model EPS=100,Mars - Wind=5,124,-364.6328407275373
Model EPS=100,Mars - Wind=5,125,-302.8750740181363
Model EPS=100,Mars - Wind=5,126,-354.81817367869365
Model EPS=100,Mars - Wind=5,127,-197.33401330329315
Model EPS=100,Mars - Wind=5,128,-1041.4427919898071
Model EPS=100,Mars - Wind=5,129,-754.734297941298
Model EPS=100,Mars - Wind=5,130,-300.29325099496884
Model EPS=100,Mars - Wind=5,131,-1163.5698877831728
Model EPS=100,Mars - Wind=5,132,-266.4734122210316
Model EPS=100,Mars - Wind=5,133,-1053.7147553669117
Model EPS=100,Mars - Wind=5,134,-503.0899235891962
Model EPS=100,Mars - Wind=5,135,-565.1448893684919
Model EPS=100,Mars - Wind=5,136,-448.60051805438513
Model EPS=100,Mars - Wind=5,137,-471.9208823454561
Model EPS=100,Mars - Wind=5,138,-246.77169503481312
Model EPS=100,Mars - Wind=5,139,-184.5547113004173
Model EPS=100,Mars - Wind=5,140,-836.8800546908675
Model EPS=100,Mars - Wind=5,141,-1328.0818478311232
Model EPS=100,Mars - Wind=5,142,-223.88627422185232
Model EPS=100,Mars - Wind=5,143,-1035.9211594725602
Model EPS=100,Mars - Wind=5,144,-214.44182115416322
Model EPS=100,Mars - Wind=5,145,-1041.5441701051548
Model EPS=100,Mars - Wind=5,146,-256.42012415871113
Model EPS=100,Mars - Wind=5,147,-233.55540864840373
Model EPS=100,Mars - Wind=5,148,-273.8330794292059
Model EPS=100,Mars - Wind=5,149,-843.8074593237309
Model EPS=100,Mars - Wind=5,150,-245.7561125246752
Model EPS=100,Mars - Wind=5,151,-293.23080617739043
Model EPS=100,Mars - Wind=5,152,-212.19828839448905
Model EPS=100,Mars - Wind=5,153,-185.5417542084059
Model EPS=100,Mars - Wind=5,154,-486.49966516235816
Model EPS=100,Mars - Wind=5,155,-232.39216563562107
Model EPS=100,Mars - Wind=5,156,-435.0040062378504
Model EPS=100,Mars - Wind=5,157,-677.0014795608483
Model EPS=100,Mars - Wind=5,158,-206.07315230169957
Model EPS=100,Mars - Wind=5,159,-1728.4502412297575
Model EPS=100,Mars - Wind=5,160,-1081.3999709794805
Model EPS=100,Mars - Wind=5,161,-207.35982013315353
Model EPS=100,Mars - Wind=5,162,-317.8421743322251
Model EPS=100,Mars - Wind=5,163,-243.68239777651587
Model EPS=100,Mars - Wind=5,164,-133.32341900323968
Model EPS=100,Mars - Wind=5,165,-906.1704864013167
Model EPS=100,Mars - Wind=5,166,-1048.9205989635773
Model EPS=100,Mars - Wind=5,167,-253.1305461247336
Model EPS=100,Mars - Wind=5,168,-640.6739667011439
Model EPS=100,Mars - Wind=5,169,-502.87080837570164
Model EPS=100,Mars - Wind=5,170,-586.4156131192033
Model EPS=100,Mars - Wind=5,171,-337.22120265413855
Model EPS=100,Mars - Wind=5,172,-179.49329859504167
Model EPS=100,Mars - Wind=5,173,-710.2977822218053
Model EPS=100,Mars - Wind=5,174,-1131.7044864673562
Model EPS=100,Mars - Wind=5,175,-257.4769510047655
Model EPS=100,Mars - Wind=5,176,-568.1468605129169
Model EPS=100,Mars - Wind=5,177,-116.64217124639003
Model EPS=100,Mars - Wind=5,178,-1238.6358388495714
Model EPS=100,Mars - Wind=5,179,-308.14751329874923
Model EPS=100,Mars - Wind=5,180,-193.49890783152324
Model EPS=100,Mars - Wind=5,181,-1039.9402840698313
Model EPS=100,Mars - Wind=5,182,-1121.3805422836874
Model EPS=100,Mars - Wind=5,183,-1233.5042368442425
Model EPS=100,Mars - Wind=5,184,-248.47687141633398
Model EPS=100,Mars - Wind=5,185,-1035.2781987364936
Model EPS=100,Mars - Wind=5,186,-177.66122783190565
Model EPS=100,Mars - Wind=5,187,-268.75745705291826
Model EPS=100,Mars - Wind=5,188,-1046.9850852808622
Model EPS=100,Mars - Wind=5,189,-1010.8896748292499
Model EPS=100,Mars - Wind=5,190,-196.54513792191045
Model EPS=100,Mars - Wind=5,191,-442.88053711198444
Model EPS=100,Mars - Wind=5,192,-237.5210069020018
Model EPS=100,Mars - Wind=5,193,-176.11004341430623
Model EPS=100,Mars - Wind=5,194,-195.25895464793513
Model EPS=100,Mars - Wind=5,195,-397.32492835988467
Model EPS=100,Mars - Wind=5,196,-419.01900363211564
Model EPS=100,Mars - Wind=5,197,-183.22171997408424
Model EPS=100,Mars - Wind=5,198,-210.9605627351918
Model EPS=100,Mars - Wind=5,199,-219.30288031324403
Model EPS=100,Mars - Wind=5,200,-466.5540841272507
Model EPS=100,Moon - Wind=15,1,-1726.2674090482517
Model EPS=100,Moon - Wind=15,2,-469.99930704176376
Model EPS=100,Moon - Wind=15,3,-449.36803246395016
Model EPS=100,Moon - Wind=15,4,-3815.864701753894
Model EPS=100,Moon - Wind=15,5,-1036.101759932005
Model EPS=100,Moon - Wind=15,6,-238.56570623618995
Model EPS=100,Moon - Wind=15,7,-538.666184726589
Model EPS=100,Moon - Wind=15,8,-266.00248793766946
Model EPS=100,Moon - Wind=15,9,-406.3797457660178
Model EPS=100,Moon - Wind=15,10,-577.4099015512993
Model EPS=100,Moon - Wind=15,11,-202.20468387521908
Model EPS=100,Moon - Wind=15,12,-904.9138526419575
Model EPS=100,Moon - Wind=15,13,-425.92120608936324
Model EPS=100,Moon - Wind=15,14,-508.4861180454917
Model EPS=100,Moon - Wind=15,15,-406.3092588277645
Model EPS=100,Moon - Wind=15,16,-1627.6845597258414
Model EPS=100,Moon - Wind=15,17,-678.9956556212782
Model EPS=100,Moon - Wind=15,18,-1064.105977888908
Model EPS=100,Moon - Wind=15,19,-300.6332792843643
Model EPS=100,Moon - Wind=15,20,-1250.5051401073488
Model EPS=100,Moon - Wind=15,21,-870.4304155698487
Model EPS=100,Moon - Wind=15,22,-183.21786769914604
Model EPS=100,Moon - Wind=15,23,-486.94405000586045
Model EPS=100,Moon - Wind=15,24,-393.2526615933576
Model EPS=100,Moon - Wind=15,25,-243.6257036797026
Model EPS=100,Moon - Wind=15,26,-1095.1993016921374
Model EPS=100,Moon - Wind=15,27,-396.5591251112829
Model EPS=100,Moon - Wind=15,28,-359.7982673740909
Model EPS=100,Moon - Wind=15,29,-269.9514974236988
Model EPS=100,Moon - Wind=15,30,-327.19349326238563
Model EPS=100,Moon - Wind=15,31,-1491.1326769072305
Model EPS=100,Moon - Wind=15,32,-314.82930663525417
Model EPS=100,Moon - Wind=15,33,-919.6002719351757
Model EPS=100,Moon - Wind=15,34,-858.0815014733281
Model EPS=100,Moon - Wind=15,35,-207.9318528264243
Model EPS=100,Moon - Wind=15,36,-320.2024803275168
Model EPS=100,Moon - Wind=15,37,-369.4600404480477
Model EPS=100,Moon - Wind=15,38,-4901.4584920116995
Model EPS=100,Moon - Wind=15,39,-248.0845309286085
Model EPS=100,Moon - Wind=15,40,-245.94798287032378
Model EPS=100,Moon - Wind=15,41,-236.93457287880685
Model EPS=100,Moon - Wind=15,42,-353.99617189607125
Model EPS=100,Moon - Wind=15,43,-727.4785001723002
Model EPS=100,Moon - Wind=15,44,-329.5613633333254
Model EPS=100,Moon - Wind=15,45,-356.4471327116046
Model EPS=100,Moon - Wind=15,46,-1293.440499450906
Model EPS=100,Moon - Wind=15,47,-4088.7404196976754
Model EPS=100,Moon - Wind=15,48,-450.57602305588927
Model EPS=100,Moon - Wind=15,49,-1339.0527223350723
Model EPS=100,Moon - Wind=15,50,-338.8703254487372
Model EPS=100,Moon - Wind=15,51,-213.78422862425984
Model EPS=100,Moon - Wind=15,52,-913.7939078213532
Model EPS=100,Moon - Wind=15,53,-3131.3332851770638
Model EPS=100,Moon - Wind=15,54,-210.06579693320847
Model EPS=100,Moon - Wind=15,55,-345.04100961304414
Model EPS=100,Moon - Wind=15,56,-3151.8139884679513
Model EPS=100,Moon - Wind=15,57,-295.4991189608914
Model EPS=100,Moon - Wind=15,58,-230.244317365404
Model EPS=100,Moon - Wind=15,59,-1348.3285498841879
Model EPS=100,Moon - Wind=15,60,-2900.46721460849
Model EPS=100,Moon - Wind=15,61,-356.4018175813377
Model EPS=100,Moon - Wind=15,62,-364.2983002835498
Model EPS=100,Moon - Wind=15,63,-1015.384438630437
Model EPS=100,Moon - Wind=15,64,-211.73213018710902
Model EPS=100,Moon - Wind=15,65,-1049.9037803990836
Model EPS=100,Moon - Wind=15,66,-552.4348092673822
Model EPS=100,Moon - Wind=15,67,-236.41163291099892
Model EPS=100,Moon - Wind=15,68,-3514.701794993317
Model EPS=100,Moon - Wind=15,69,-208.4620829697952
Model EPS=100,Moon - Wind=15,70,-460.68746490243575
Model EPS=100,Moon - Wind=15,71,-1070.8859692265955
Model EPS=100,Moon - Wind=15,72,-555.1504727114036
Model EPS=100,Moon - Wind=15,73,-269.03967599375676
Model EPS=100,Moon - Wind=15,74,-780.0791849181816
Model EPS=100,Moon - Wind=15,75,-3156.156546465149
Model EPS=100,Moon - Wind=15,76,-3179.392933258148
Model EPS=100,Moon - Wind=15,77,-756.5382629655453
Model EPS=100,Moon - Wind=15,78,-2912.340074357075
Model EPS=100,Moon - Wind=15,79,-1336.8644483050725
Model EPS=100,Moon - Wind=15,80,-1519.3422764164445
Model EPS=100,Moon - Wind=15,81,-664.849657677952
Model EPS=100,Moon - Wind=15,82,-1214.7178290191769
Model EPS=100,Moon - Wind=15,83,-425.700827801489
Model EPS=100,Moon - Wind=15,84,-325.4054353971106
Model EPS=100,Moon - Wind=15,85,-462.16631238552566
Model EPS=100,Moon - Wind=15,86,-719.7097152483364
Model EPS=100,Moon - Wind=15,87,-226.50158063431155
Model EPS=100,Moon - Wind=15,88,-361.51556548743974
Model EPS=100,Moon - Wind=15,89,-492.20403830965955
Model EPS=100,Moon - Wind=15,90,-1017.772347322707
Model EPS=100,Moon - Wind=15,91,-1786.7295791566128
Model EPS=100,Moon - Wind=15,92,-213.98928692018364
Model EPS=100,Moon - Wind=15,93,-109.57493942943518
Model EPS=100,Moon - Wind=15,94,-184.59059407243905
Model EPS=100,Moon - Wind=15,95,-347.98274170542584
Model EPS=100,Moon - Wind=15,96,-1458.831506210505
Model EPS=100,Moon - Wind=15,97,-1373.0665828806136
Model EPS=100,Moon - Wind=15,98,-771.2371779999888
Model EPS=100,Moon - Wind=15,99,-1504.7100649151384
Model EPS=100,Moon - Wind=15,100,-231.12945758986686
Model EPS=100,Moon - Wind=15,101,-3211.4818832204023
Model EPS=100,Moon - Wind=15,102,-365.8426443431985
Model EPS=100,Moon - Wind=15,103,-234.36814532891012
Model EPS=100,Moon - Wind=15,104,-1508.2796314105565
Model EPS=100,Moon - Wind=15,105,-164.324276427303
Model EPS=100,Moon - Wind=15,106,-463.1809376623553
Model EPS=100,Moon - Wind=15,107,-2853.9611476137065
Model EPS=100,Moon - Wind=15,108,-476.09530433441864
Model EPS=100,Moon - Wind=15,109,-4288.215656351929
Model EPS=100,Moon - Wind=15,110,-370.3578640933416
Model EPS=100,Moon - Wind=15,111,-403.82180073685396
Model EPS=100,Moon - Wind=15,112,-151.82864751804564
Model EPS=100,Moon - Wind=15,113,-897.7722254629662
